strain	aligned_row	date	conc	embryoID	channel	intensity	normalized_intensity
wNT002	-67	230210	150uM	09	ch2	6371.9302	0.987077891524943
wNT002	-66	230210	150uM	09	ch2	6387.3823	0.98947158163279
wNT002	-65	230210	150uM	09	ch2	6357.0811	0.984777612353799
wNT002	-64	230210	150uM	09	ch2	6272.6353	0.971696084528504
wNT002	-63	230210	150uM	09	ch2	6247.4248	0.967790717331561
wNT002	-62	230210	150uM	09	ch2	6241.7441	0.966910718147266
wNT002	-61	230210	150uM	09	ch2	6237.4077	0.966238964936785
wNT002	-60	230210	150uM	09	ch2	6285.4341	0.973678751023823
wNT002	-59	230210	150uM	09	ch2	6359.001	0.985075024720924
wNT002	-58	230210	150uM	09	ch2	6390.8628	0.990010747080875
wNT002	-57	230210	150uM	09	ch2	6377.5552	0.987949262203144
wNT002	-56	230210	150uM	09	ch2	6361.8413	0.985515016567554
wNT002	-55	230210	150uM	09	ch2	6376.2539	0.98774767737407
wNT002	-54	230210	150uM	09	ch2	6354.7793	0.984421039726762
wNT002	-53	230210	150uM	09	ch2	6335.2261	0.981392046812092
wNT002	-52	230210	150uM	09	ch2	6329.2905	0.98047256098142
wNT002	-51	230210	150uM	09	ch2	6333.9648	0.98119665839673
wNT002	-50	230210	150uM	09	ch2	6356.0474	0.984617481532455
wNT002	-49	230210	150uM	09	ch2	6430.0234	0.996077129050793
wNT002	-48	230210	150uM	09	ch2	6496.4604	1.00636890749483
wNT002	-47	230210	150uM	09	ch2	6500.417	1.00698182575711
wNT002	-46	230210	150uM	09	ch2	6498.1885	1.0066366080582
wNT002	-45	230210	150uM	09	ch2	6500.0571	1.00692607352474
wNT002	-44	230210	150uM	09	ch2	6514.5303	1.00916812189803
wNT002	-43	230210	150uM	09	ch2	6591.6147	1.0211092927259
wNT002	-42	230210	150uM	09	ch2	6704.4082	1.03858217247555
wNT002	-41	230210	150uM	09	ch2	6766.3174	1.04817254786949
wNT002	-40	230210	150uM	09	ch2	6722.2227	1.0413418227772
wNT002	-39	230210	150uM	09	ch2	6579.9761	1.01930635321029
wNT002	-38	230210	150uM	09	ch2	6445.7656	0.998515758649084
wNT002	-37	230210	150uM	09	ch2	6417.6426	0.994159215078761
wNT002	-36	230210	150uM	09	ch2	6435.269	0.996889726744939
wNT002	-35	230210	150uM	09	ch2	6426.7798	0.995574661862915
wNT002	-34	230210	150uM	09	ch2	6398.4097	0.991179839946888
wNT002	-33	230210	150uM	09	ch2	6382.6572	0.988739614772066
wNT002	-32	230210	150uM	09	ch2	6416.5688	0.993992872352671
wNT002	-31	230210	150uM	09	ch2	6558.2617	1.01594256806278
wNT002	-30	230210	150uM	09	ch2	6704.8525	1.03865099914085
wNT002	-29	230210	150uM	09	ch2	6833.6445	1.05860221200964
wNT002	-28	230210	150uM	09	ch2	6784.6709	1.05101569484591
wNT002	-27	230210	150uM	09	ch2	6697.6948	1.03754219738025
wNT002	-26	230210	150uM	09	ch2	6629.1899	1.02693007983836
wNT002	-25	230210	150uM	09	ch2	6537.186	1.01267772415121
wNT002	-24	230210	150uM	09	ch2	6496.0557	1.0063062152791
wNT002	-23	230210	150uM	09	ch2	6518.5815	1.00979569467875
wNT002	-22	230210	150uM	09	ch2	6527.9258	1.01124322339489
wNT002	-21	230210	150uM	09	ch2	6511.5723	1.00870989710406
wNT002	-20	230210	150uM	09	ch2	6495.0996	1.00615810550036
wNT002	-19	230210	150uM	09	ch2	6476.2739	1.00324180986007
wNT002	-18	230210	150uM	09	ch2	6520.7642	1.01013381748396
wNT002	-17	230210	150uM	09	ch2	6612.9199	1.02440968856114
wNT002	-16	230210	150uM	09	ch2	6709.481	1.03936800166246
wNT002	-15	230210	150uM	09	ch2	6738.9019	1.04392560336669
wNT002	-14	230210	150uM	09	ch2	6695.3799	1.03718359542772
wNT002	-13	230210	150uM	09	ch2	6672.1763	1.03358911779773
wNT002	-12	230210	150uM	09	ch2	6707.6782	1.03908872929647
wNT002	-11	230210	150uM	09	ch2	6785.7686	1.05118573992919
wNT002	-10	230210	150uM	09	ch2	6897.6558	1.06851822443516
wNT002	-9	230210	150uM	09	ch2	7027.9634	1.08870421941949
wNT002	-8	230210	150uM	09	ch2	7107.8403	1.1010779773796
wNT002	-7	230210	150uM	09	ch2	7135.1909	1.10531486820115
wNT002	-6	230210	150uM	09	ch2	7130.9673	1.10466058887734
wNT002	-5	230210	150uM	09	ch2	7114.7949	1.10215531684958
wNT002	-4	230210	150uM	09	ch2	7039.5708	1.09050232573241
wNT002	-3	230210	150uM	09	ch2	6919.4795	1.07189894128314
wNT002	-2	230210	150uM	09	ch2	6786.3359	1.05127362056666
wNT002	-1	230210	150uM	09	ch2	6717.1001	1.04054827905522
wNT002	0	230210	150uM	09	ch2	6678.4248	1.03455707507466
wNT002	1	230210	150uM	09	ch2	6658.54	1.03147671389032
wNT002	2	230210	150uM	09	ch2	6662.2524	1.0320518030469
wNT002	3	230210	150uM	09	ch2	6671.6519	1.03350788281397
wNT002	4	230210	150uM	09	ch2	6700.2329	1.03793537532129
wNT002	5	230210	150uM	09	ch2	6769.2017	1.0486193557712
wNT002	6	230210	150uM	09	ch2	6849.4473	1.0610502291747
wNT002	7	230210	150uM	09	ch2	6939.9287	1.07506673386495
wNT002	8	230210	150uM	09	ch2	6971.6587	1.07998203904172
wNT002	9	230210	150uM	09	ch2	6924.5996	1.07269209772927
wNT002	10	230210	150uM	09	ch2	6838.2725	1.05931913707608
wNT002	11	230210	150uM	09	ch2	6786.2314	1.05125743243584
wNT002	12	230210	150uM	09	ch2	6768.2363	1.04846980532627
wNT002	13	230210	150uM	09	ch2	6751.9668	1.04594949150422
wNT002	14	230210	150uM	09	ch2	6728.4795	1.04231106580998
wNT002	15	230210	150uM	09	ch2	6748.1885	1.04536419375606
wNT002	16	230210	150uM	09	ch2	6766.5039	1.04820143864842
wNT002	17	230210	150uM	09	ch2	6785.2959	1.05111251381015
wNT002	18	230210	150uM	09	ch2	6847.8701	1.06080590458205
wNT002	19	230210	150uM	09	ch2	6901.6777	1.06914125834284
wNT002	20	230210	150uM	09	ch2	6914.083	1.07106296761827
wNT002	21	230210	150uM	09	ch2	6891.3452	1.06754064722594
wNT002	22	230210	150uM	09	ch2	6877.0801	1.06533083569499
wNT002	23	230210	150uM	09	ch2	6864.2202	1.06333870417773
wNT002	24	230210	150uM	09	ch2	6886.5615	1.06679960261913
wNT002	25	230210	150uM	09	ch2	6933.7803	1.07411428311333
wNT002	26	230210	150uM	09	ch2	6979.6333	1.08121738706135
wNT002	27	230210	150uM	09	ch2	6996.3452	1.08380623321904
wNT002	28	230210	150uM	09	ch2	7028.5581	1.08879634460035
wNT002	29	230210	150uM	09	ch2	7069.8047	1.09518586954533
wNT002	30	230210	150uM	09	ch2	7083.0303	1.09723465177495
wNT002	31	230210	150uM	09	ch2	7014.0762	1.08655294850708
wNT002	32	230210	150uM	09	ch2	6906.2998	1.06985726943825
wNT002	33	230210	150uM	09	ch2	6797.3521	1.05298014388492
wNT002	34	230210	150uM	09	ch2	6801.8174	1.05367186503858
wNT002	35	230210	150uM	09	ch2	6874.5166	1.06493372303124
wNT002	36	230210	150uM	09	ch2	6909.1387	1.0702970444104
wNT002	37	230210	150uM	09	ch2	6912.2212	1.07077455554206
wNT002	38	230210	150uM	09	ch2	6919.4233	1.07189023532187
wNT002	39	230210	150uM	09	ch2	6902.229	1.06922666041482
wNT002	40	230210	150uM	09	ch2	6865.6768	1.06356434658304
wNT002	41	230210	150uM	09	ch2	6812.5679	1.05533722867876
wNT002	42	230210	150uM	09	ch2	6785.0933	1.0510811289747
wNT002	43	230210	150uM	09	ch2	6797.7183	1.05303687205245
wNT002	44	230210	150uM	09	ch2	6842.3936	1.05995753808976
wNT002	45	230210	150uM	09	ch2	6911.3052	1.07063265766806
wNT002	46	230210	150uM	09	ch2	7045.1016	1.09135910385632
wNT002	47	230210	150uM	09	ch2	7176.0293	1.11164115874421
wNT002	48	230210	150uM	09	ch2	7278.8887	1.12757514365753
wNT002	49	230210	150uM	09	ch2	7234.2021	1.12065272713334
wNT002	50	230210	150uM	09	ch2	7074.1973	1.09586632871707
wNT002	51	230210	150uM	09	ch2	6962.105	1.07850207209979
wNT002	52	230210	150uM	09	ch2	6900.8364	1.06901093227145
wNT002	53	230210	150uM	09	ch2	6834.2251	1.05869215295466
wNT002	54	230210	150uM	09	ch2	6757.9038	1.04686919420938
wNT002	55	230210	150uM	09	ch2	6751.6328	1.04589775144973
wNT002	56	230210	150uM	09	ch2	6745.0532	1.0448785033583
wNT002	57	230210	150uM	09	ch2	6777.4082	1.04989062749932
wNT002	58	230210	150uM	09	ch2	6816.1704	1.05589529318867
wNT002	59	230210	150uM	09	ch2	6851.9111	1.06143189727727
wNT002	60	230210	150uM	09	ch2	6913.8081	1.07102038276503
wNT002	61	230210	150uM	09	ch2	6956.1743	1.0775833453298
wNT002	62	230210	150uM	09	ch2	6937.7295	1.07472605503908
wNT002	63	230210	150uM	09	ch2	6907.7988	1.0700894800421
wNT002	64	230210	150uM	09	ch2	6950.2192	1.07666083874744
wNT002	65	230210	150uM	09	ch2	7034.8999	1.08977875501226
wNT002	66	230210	150uM	09	ch2	7122.2729	1.10331373639298
wNT002	67	230210	150uM	09	ch2	7132.5811	1.10491058318854
wNT002	68	230210	150uM	09	ch2	7107.5322	1.10103024950299
wNT002	69	230210	150uM	09	ch2	7026.8716	1.08853508830723
wNT002	70	230210	150uM	09	ch2	6886.936	1.06685761654251
wNT002	71	230210	150uM	09	ch2	6837.3931	1.05918290892063
wNT002	72	230210	150uM	09	ch2	6877.8696	1.06545313741062
wNT002	73	230210	150uM	09	ch2	6971.9307	1.08002417465496
wNT002	74	230210	150uM	09	ch2	6985.0483	1.08205622656756
wNT002	75	230210	150uM	09	ch2	6994.1812	1.08347100723724
wNT002	76	230210	150uM	09	ch2	7037.2827	1.09014787537706
wNT002	77	230210	150uM	09	ch2	7169.0205	1.11055542313365
wNT002	78	230210	150uM	09	ch2	7226.4673	1.11945452661392
wNT002	79	230210	150uM	09	ch2	7192.6626	1.11421782894896
wNT002	80	230210	150uM	09	ch2	7054.0869	1.0927510197594
wNT002	81	230210	150uM	09	ch2	6880.0942	1.0657977509592
wNT002	82	230210	150uM	09	ch2	6812.5488	1.05533426989121
wNT002	83	230210	150uM	09	ch2	6752.7876	1.04607664191359
wNT002	84	230210	150uM	09	ch2	6694.0044	1.03697051625121
wNT002	85	230210	150uM	09	ch2	6671.3247	1.03345719614981
wNT002	86	230210	150uM	09	ch2	6669.3003	1.03314359565186
wNT002	87	230210	150uM	09	ch2	6667.7207	1.03289889927439
wNT002	88	230210	150uM	09	ch2	6658.4634	1.03146484775806
wNT002	89	230210	150uM	09	ch2	6671.0059	1.03340781073252
wNT002	90	230210	150uM	09	ch2	6712.4595	1.03982940211846
wNT002	91	230210	150uM	09	ch2	6791.0522	1.05200422421636
wNT002	92	230210	150uM	09	ch2	6864.4165	1.06336911307802
wNT002	93	230210	150uM	09	ch2	6851.5596	1.06137744629178
wNT002	94	230210	150uM	09	ch2	6764.5786	1.04790318976544
wNT002	95	230210	150uM	09	ch2	6680.5649	1.03488859869927
wNT002	96	230210	150uM	09	ch2	6627.9023	1.02673061728098
wNT002	97	230210	150uM	09	ch2	6609.3525	1.02385706140427
wNT002	98	230210	150uM	09	ch2	6612.6221	1.02436355626106
wNT002	99	230210	150uM	09	ch2	6552.8179	1.01509926713869
wNT002	100	230210	150uM	09	ch2	6488.7495	1.0051744093326
wNT002	101	230210	150uM	09	ch2	6479.9414	1.00380994354225
wNT002	102	230210	150uM	09	ch2	6481.6807	1.00407937910147
wNT002	103	230210	150uM	09	ch2	6485.7915	1.00471618453862
wNT002	104	230210	150uM	09	ch2	6480.4326	1.00388603550263
wNT002	105	230210	150uM	09	ch2	6482.0337	1.00413406245248
wNT002	106	230210	150uM	09	ch2	6541.4258	1.01333451302258
wNT002	107	230210	150uM	09	ch2	6674.8115	1.03399733753305
wNT002	108	230210	150uM	09	ch2	6767.3198	1.0483278299971
wNT002	109	230210	150uM	09	ch2	6742.6553	1.04450704384732
wNT002	110	230210	150uM	09	ch2	6674.2139	1.0339047631122
wNT002	111	230210	150uM	09	ch2	6592.3984	1.02123069596155
wNT002	112	230210	150uM	09	ch2	6520.2549	1.01005492164638
wNT002	113	230210	150uM	09	ch2	6473.0024	1.00273502067362
wNT002	114	230210	150uM	09	ch2	6519.0117	1.00986233710822
wNT002	115	230210	150uM	09	ch2	6601.2349	1.02259956120562
wNT002	116	230210	150uM	09	ch2	6683.1768	1.0352932090236
wNT002	117	230210	150uM	09	ch2	6732.9326	1.04300089705746
wNT002	118	230210	150uM	09	ch2	6602.0503	1.02272587509914
wNT002	119	230210	150uM	09	ch2	6415.2007	0.993780939512699
wNT002	120	230210	150uM	09	ch2	6369.1411	0.986645831087863
wNT002	121	230210	150uM	09	ch2	6403.5	0.991968380064799
wNT002	122	230210	150uM	09	ch2	6485.3936	1.00465454571322
wNT002	123	230210	150uM	09	ch2	6524.0693	1.01064581165792
wNT002	124	230210	150uM	09	ch2	6440.3159	0.997671543753973
wNT002	125	230210	150uM	09	ch2	6306.3145	0.976913340945444
wNT002	126	230210	150uM	09	ch2	6174.9668	0.956566223713581
wNT002	127	230210	150uM	09	ch2	6163.6367	0.95481107403872
wNT002	128	230210	150uM	09	ch2	6335.2349	0.981393410023109
wNT002	129	230210	150uM	09	ch2	6563.9185	1.01681886488988
wNT002	130	230210	150uM	09	ch2	6645.9229	1.02952219460429
wNT002	131	230210	150uM	09	ch2	6494.4282	1.0060540986962
wNT002	132	230210	150uM	09	ch2	6273.1875	0.971781626019793
wNT002	133	230210	150uM	09	ch2	6189.0508	0.958747980981455
wNT002	134	230210	150uM	09	ch2	6317.2905	0.978613636867923
wNT002	135	230210	150uM	09	ch2	6464.1479	1.00136336704338
wNT002	136	230210	150uM	09	ch2	6425.7017	0.995407653022351
wNT002	137	230210	150uM	09	ch2	6277.2524	0.972411321072206
wNT002	138	230210	150uM	09	ch2	6096.9009	0.944473008384261
wNT002	139	230210	150uM	09	ch2	5996.5508	0.928927739994109
wNT002	140	230210	150uM	09	ch2	6025.8989	0.933474064225385
wNT002	141	230210	150uM	09	ch2	6110.1436	0.946524439580745
wNT002	142	230210	150uM	09	ch2	6143.0044	0.951614917373145
wNT002	143	230210	150uM	09	ch2	6162.9897	0.954710847046934
wNT002	144	230210	150uM	09	ch2	6180.8438	0.957476631798166
wNT002	145	230210	150uM	09	ch2	6162.082	0.954570234928782
wNT002	146	230210	150uM	09	ch2	6112.5762	0.946901274480619
wNT002	147	230210	150uM	09	ch2	6091.4272	0.943625075640924
wNT002	148	230210	150uM	09	ch2	6159.9302	0.954236898853164
wNT002	149	230210	150uM	09	ch2	6209.4443	0.961907145057172
wNT002	150	230210	150uM	09	ch2	6170.7427	0.955911866934596
wNT002	151	230210	150uM	09	ch2	6062.0088	0.939067861212549
wNT002	152	230210	150uM	09	ch2	5951.5898	0.921962816071864
wNT002	153	230210	150uM	09	ch2	5886.5557	0.911888361347733
wNT002	154	230210	150uM	09	ch2	5864.2622	0.908434867620713
wNT002	155	230210	150uM	09	ch2	5867.2993	0.908905345822805
wNT002	156	230210	150uM	09	ch2	5880.6572	0.910974622690778
wNT002	157	230210	150uM	09	ch2	5878.271	0.910604975630809
wNT002	158	230210	150uM	09	ch2	5910.1777	0.915547653465152
wNT002	159	230210	150uM	09	ch2	5961.1343	0.923441357838637
wNT002	160	230210	150uM	09	ch2	6061.7305	0.93902474966415
wNT002	161	230210	150uM	09	ch2	6099.9292	0.944942123375336
wNT002	162	230210	150uM	09	ch2	5983.4863	0.92690391382071
wNT002	163	230210	150uM	09	ch2	5804.3633	0.899155908488884
wNT002	164	230210	150uM	09	ch2	5674.9761	0.879112492984063
wNT002	165	230210	150uM	09	ch2	5655.2368	0.876054671254601
wNT002	166	230210	150uM	09	ch2	5759.0576	0.89213758697148
wNT002	-166	230210	150uM	09	ch1	6744.3857	0.998984644274145
wNT002	-165	230210	150uM	09	ch1	6772.7051	1.00317933998009
wNT002	-164	230210	150uM	09	ch1	6715.1846	0.994659350349168
wNT002	-163	230210	150uM	09	ch1	6571.0552	0.973310770390515
wNT002	-162	230210	150uM	09	ch1	6398.9858	0.947823691804623
wNT002	-161	230210	150uM	09	ch1	6328.1006	0.937324110455605
wNT002	-160	230210	150uM	09	ch1	6383.0391	0.945461651859777
wNT002	-159	230210	150uM	09	ch1	6411.9565	0.949744923878507
wNT002	-158	230210	150uM	09	ch1	6452.3779	0.95573217901133
wNT002	-157	230210	150uM	09	ch1	6505.8125	0.963646961357324
wNT002	-156	230210	150uM	09	ch1	6552.9331	0.970626508186768
wNT002	-155	230210	150uM	09	ch1	6639.4351	0.983439264387678
wNT002	-154	230210	150uM	09	ch1	6705.5322	0.993229627938661
wNT002	-153	230210	150uM	09	ch1	6751.1338	0.999984179083969
wNT002	-152	230210	150uM	09	ch1	6766.9312	1.0023241045748
wNT002	-151	230210	150uM	09	ch1	6747.0308	0.999376438931229
wNT002	-150	230210	150uM	09	ch1	6763.5122	1.00181767913434
wNT002	-149	230210	150uM	09	ch1	6814.377	1.00935182032886
wNT002	-148	230210	150uM	09	ch1	6920.9893	1.02514333275537
wNT002	-147	230210	150uM	09	ch1	7013.2075	1.03880277778423
wNT002	-146	230210	150uM	09	ch1	7025.6396	1.04064423192825
wNT002	-145	230210	150uM	09	ch1	6945.2544	1.0287375017976
wNT002	-144	230210	150uM	09	ch1	6854.0288	1.01522508159828
wNT002	-143	230210	150uM	09	ch1	6817.9136	1.00987566479003
wNT002	-142	230210	150uM	09	ch1	6837.0967	1.01271708329454
wNT002	-141	230210	150uM	09	ch1	6871.0049	1.01773959722268
wNT002	-140	230210	150uM	09	ch1	6944.1416	1.02857267283294
wNT002	-139	230210	150uM	09	ch1	6988.4678	1.0351383105513
wNT002	-138	230210	150uM	09	ch1	6958.0586	1.03063407173757
wNT002	-137	230210	150uM	09	ch1	6989.8242	1.03533922177313
wNT002	-136	230210	150uM	09	ch1	7075.0728	1.04796632320742
wNT002	-135	230210	150uM	09	ch1	7129.8882	1.0560856309258
wNT002	-134	230210	150uM	09	ch1	7050.4927	1.04432549607401
wNT002	-133	230210	150uM	09	ch1	6885.0649	1.01982217741949
wNT002	-132	230210	150uM	09	ch1	6767.1572	1.00235757990371
wNT002	-131	230210	150uM	09	ch1	6728.5029	0.996632069256367
wNT002	-130	230210	150uM	09	ch1	6791.6021	1.00597838108815
wNT002	-129	230210	150uM	09	ch1	6848.4248	1.01439501193804
wNT002	-128	230210	150uM	09	ch1	6990.4355	1.0354297680942
wNT002	-127	230210	150uM	09	ch1	7107.0947	1.05270943663589
wNT002	-126	230210	150uM	09	ch1	7093.3867	1.05067899500446
wNT002	-125	230210	150uM	09	ch1	7037.7891	1.04244382709903
wNT002	-124	230210	150uM	09	ch1	6983.0532	1.03433629499414
wNT002	-123	230210	150uM	09	ch1	6940.1147	1.02797620468255
wNT002	-122	230210	150uM	09	ch1	6934.0093	1.02707186719083
wNT002	-121	230210	150uM	09	ch1	6930.0688	1.0264881966883
wNT002	-120	230210	150uM	09	ch1	6905.0664	1.02278481808853
wNT002	-119	230210	150uM	09	ch1	6846.3779	1.01409182321792
wNT002	-118	230210	150uM	09	ch1	6788.311	1.00549090031391
wNT002	-117	230210	150uM	09	ch1	6735.9976	0.997742191148335
wNT002	-116	230210	150uM	09	ch1	6695.3652	0.991723682500467
wNT002	-115	230210	150uM	09	ch1	6681.29	0.989638850865603
wNT002	-114	230210	150uM	09	ch1	6725.0586	0.996121896356518
wNT002	-113	230210	150uM	09	ch1	6824.0854	1.01078983751113
wNT002	-112	230210	150uM	09	ch1	6961.7451	1.03118011952531
wNT002	-111	230210	150uM	09	ch1	7015.8623	1.03919600921428
wNT002	-110	230210	150uM	09	ch1	6980.1504	1.03390632957484
wNT002	-109	230210	150uM	09	ch1	6888.2725	1.02029729009654
wNT002	-108	230210	150uM	09	ch1	6817.5933	1.00982822165795
wNT002	-107	230210	150uM	09	ch1	6843.8267	1.01371393711564
wNT002	-106	230210	150uM	09	ch1	6928.1655	1.02620627813292
wNT002	-105	230210	150uM	09	ch1	6956.7339	1.03043785594904
wNT002	-104	230210	150uM	09	ch1	6969.4399	1.03231988041424
wNT002	-103	230210	150uM	09	ch1	6922.2007	1.02532276644317
wNT002	-102	230210	150uM	09	ch1	6854.7725	1.01533523912974
wNT002	-101	230210	150uM	09	ch1	6758.3311	1.00105024981302
wNT002	-100	230210	150uM	09	ch1	6710.1396	0.99391208028566
wNT002	-99	230210	150uM	09	ch1	6724.04	0.995971020382942
wNT002	-98	230210	150uM	09	ch1	6748.6079	0.999610040441072
wNT002	-97	230210	150uM	09	ch1	6798.6279	1.00701904907867
wNT002	-96	230210	150uM	09	ch1	6929.5684	1.02641407697774
wNT002	-95	230210	150uM	09	ch1	7022.4731	1.04017520702119
wNT002	-94	230210	150uM	09	ch1	6977.4404	1.03350492186976
wNT002	-93	230210	150uM	09	ch1	6890.7266	1.02066079365707
wNT002	-92	230210	150uM	09	ch1	6801.394	1.0074287663676
wNT002	-91	230210	150uM	09	ch1	6727.2783	0.996450680372369
wNT002	-90	230210	150uM	09	ch1	6675.3408	0.988757649862268
wNT002	-89	230210	150uM	09	ch1	6734.9087	0.997580902273775
wNT002	-88	230210	150uM	09	ch1	6815.5347	1.00952329992301
wNT002	-87	230210	150uM	09	ch1	6812.8418	1.00912442508575
wNT002	-86	230210	150uM	09	ch1	6803.291	1.00770975176116
wNT002	-85	230210	150uM	09	ch1	6796.7212	1.00673662691215
wNT002	-84	230210	150uM	09	ch1	6760.4458	1.00136348113182
wNT002	-83	230210	150uM	09	ch1	6781.0938	1.00442188197846
wNT002	-82	230210	150uM	09	ch1	6909.7231	1.0234745727971
wNT002	-81	230210	150uM	09	ch1	7122.6768	1.05501747169171
wNT002	-80	230210	150uM	09	ch1	7206.498	1.06743314531853
wNT002	-79	230210	150uM	09	ch1	7111.5767	1.05337331461897
wNT002	-78	230210	150uM	09	ch1	6928.9541	1.02632308629389
wNT002	-77	230210	150uM	09	ch1	6797.4014	1.00683737876491
wNT002	-76	230210	150uM	09	ch1	6743.2212	0.998812157457702
wNT002	-75	230210	150uM	09	ch1	6697.4272	0.992029107846543
wNT002	-74	230210	150uM	09	ch1	6696.9458	0.991957802433546
wNT002	-73	230210	150uM	09	ch1	6682.8413	0.989868630855597
wNT002	-72	230210	150uM	09	ch1	6693.9688	0.99151684644166
wNT002	-71	230210	150uM	09	ch1	6715.8369	0.994755969628142
wNT002	-70	230210	150uM	09	ch1	6749.0752	0.999679257349036
wNT002	-69	230210	150uM	09	ch1	6758.9932	1.00114832067706
wNT002	-68	230210	150uM	09	ch1	6774.1396	1.00339181944612
wNT002	-67	230210	150uM	09	ch1	6703.1831	0.992881677075195
wNT002	-66	230210	150uM	09	ch1	6591.2539	0.976302620505834
wNT002	-65	230210	150uM	09	ch1	6516.5508	0.965237528279617
wNT002	-64	230210	150uM	09	ch1	6553.5298	0.970714891942347
wNT002	-63	230210	150uM	09	ch1	6574.8643	0.973874977803579
wNT002	-62	230210	150uM	09	ch1	6529.7769	0.967196590437589
wNT002	-61	230210	150uM	09	ch1	6506.1069	0.963690568157462
wNT002	-60	230210	150uM	09	ch1	6583.0967	0.975094368501463
wNT002	-59	230210	150uM	09	ch1	6755.3955	1.00061542602741
wNT002	-58	230210	150uM	09	ch1	6923.9629	1.02558378513611
wNT002	-57	230210	150uM	09	ch1	7060.7046	1.04583809214171
wNT002	-56	230210	150uM	09	ch1	7084.0122	1.04929043539884
wNT002	-55	230210	150uM	09	ch1	6988.2271	1.0351026578448
wNT002	-54	230210	150uM	09	ch1	6865.207	1.01688080691521
wNT002	-53	230210	150uM	09	ch1	6786.7925	1.00526597869024
wNT002	-52	230210	150uM	09	ch1	6746.5781	0.999309384588761
wNT002	-51	230210	150uM	09	ch1	6749.6714	0.999767567044152
wNT002	-50	230210	150uM	09	ch1	6778.4751	1.00403399771378
wNT002	-49	230210	150uM	09	ch1	6766.0396	1.00219203995863
wNT002	-48	230210	150uM	09	ch1	6758.0562	1.00100953137091
wNT002	-47	230210	150uM	09	ch1	6730.2036	0.996883978512464
wNT002	-46	230210	150uM	09	ch1	6691.4751	0.991147477292528
wNT002	-45	230210	150uM	09	ch1	6646.0479	0.984418758436432
wNT002	-44	230210	150uM	09	ch1	6654.1348	0.985616597539819
wNT002	-43	230210	150uM	09	ch1	6736.752	0.997853933573689
wNT002	-42	230210	150uM	09	ch1	6876.208	1.01851028520433
wNT002	-41	230210	150uM	09	ch1	7084.6958	1.04939169086275
wNT002	-40	230210	150uM	09	ch1	7187.2998	1.06458949018806
wNT002	-39	230210	150uM	09	ch1	7170.8535	1.06215344902939
wNT002	-38	230210	150uM	09	ch1	7096.2925	1.05110940478653
wNT002	-37	230210	150uM	09	ch1	6951.3936	1.02964684577656
wNT002	-36	230210	150uM	09	ch1	6911.2739	1.02370427872663
wNT002	-35	230210	150uM	09	ch1	7038.0518	1.04248273846586
wNT002	-34	230210	150uM	09	ch1	7163.7661	1.06110365678993
wNT002	-33	230210	150uM	09	ch1	7157.3633	1.06015526813529
wNT002	-32	230210	150uM	09	ch1	7024.0723	1.04041208200346
wNT002	-31	230210	150uM	09	ch1	6891.0957	1.02071546509026
wNT002	-30	230210	150uM	09	ch1	6791.8042	1.00600831632696
wNT002	-29	230210	150uM	09	ch1	6729.084	0.996718142325526
wNT002	-28	230210	150uM	09	ch1	6709.4526	0.993810321210609
wNT002	-27	230210	150uM	09	ch1	6724.5474	0.996046176939974
wNT002	-26	230210	150uM	09	ch1	6792.4019	1.00609684820347
wNT002	-25	230210	150uM	09	ch1	6809.1245	1.00857381517354
wNT002	-24	230210	150uM	09	ch1	6804.0498	1.00782214591858
wNT002	-23	230210	150uM	09	ch1	6758.1416	1.00102218089785
wNT002	-22	230210	150uM	09	ch1	6664.5732	0.98716274299689
wNT002	-21	230210	150uM	09	ch1	6595.0942	0.976871449291739
wNT002	-20	230210	150uM	09	ch1	6619.6035	0.9805017894637
wNT002	-19	230210	150uM	09	ch1	6721.2661	0.995560147750798
wNT002	-18	230210	150uM	09	ch1	6827.4209	1.01128389485441
wNT002	-17	230210	150uM	09	ch1	6975.6484	1.03323948917327
wNT002	-16	230210	150uM	09	ch1	7003.7812	1.03740654551473
wNT002	-15	230210	150uM	09	ch1	6899.3726	1.02194144716928
wNT002	-14	230210	150uM	09	ch1	6733.9243	0.997435092035813
wNT002	-13	230210	150uM	09	ch1	6612.8481	0.979501173371128
wNT002	-12	230210	150uM	09	ch1	6527.2324	0.966819696745498
wNT002	-11	230210	150uM	09	ch1	6475.1147	0.959099974844824
wNT002	-10	230210	150uM	09	ch1	6488.8013	0.961127246688473
wNT002	-9	230210	150uM	09	ch1	6578.769	0.974453345577014
wNT002	-8	230210	150uM	09	ch1	6648.6284	0.984800984481801
wNT002	-7	230210	150uM	09	ch1	6649.5386	0.984935804147173
wNT002	-6	230210	150uM	09	ch1	6625.9873	0.981447363820771
wNT002	-5	230210	150uM	09	ch1	6587.3042	0.975717587290801
wNT002	-4	230210	150uM	09	ch1	6586.3955	0.975582989806815
wNT002	-3	230210	150uM	09	ch1	6612.4551	0.979442961847846
wNT002	-2	230210	150uM	09	ch1	6649.1558	0.98487910345732
wNT002	-1	230210	150uM	09	ch1	6780.7471	1.00437052845398
wNT002	0	230210	150uM	09	ch1	7045.3218	1.04355957758612
wNT002	1	230210	150uM	09	ch1	7271.126	1.07700590441951
wNT002	2	230210	150uM	09	ch1	7237.5454	1.0720319149062
wNT002	3	230210	150uM	09	ch1	7004.2368	1.03747402940788
